Time,Voltage
12.719,2.490234375
12.729,2.490234375
12.739,2.4951171875
12.749,2.490234375
12.759,2.4951171875
12.769,2.4951171875
12.779,2.5
12.789,2.5
12.799,2.5048828125
12.809,2.5
12.819,2.5048828125
12.829,2.5048828125
12.839,2.509765625
12.849,2.509765625
12.859,2.5146484375
12.869,2.509765625
12.879,2.51953125
12.889,2.509765625
12.899,2.51953125
12.909,2.5146484375
12.919,2.51953125
12.929,2.51953125
12.939,2.5244140625
12.95,2.51953125
12.96,2.5244140625
12.969,2.5244140625
12.979,2.5341796875
12.99,2.529296875
13.0,2.5341796875
13.01,2.5341796875
13.02,2.5341796875
13.03,2.5341796875
13.04,2.5341796875
13.05,2.5390625
13.06,2.5439453125
13.07,2.5390625
13.08,2.5439453125
13.09,2.5439453125
13.1,2.548828125
13.11,2.548828125
13.12,2.548828125
13.13,2.548828125
13.14,2.5537109375
13.15,2.5537109375
13.16,2.55859375
13.17,2.55859375
13.18,2.55859375
13.19,2.55859375
13.2,2.55859375
13.21,2.5634765625
13.22,2.5634765625
13.23,2.5634765625
13.24,2.568359375
13.25,2.568359375
13.26,2.568359375
13.27,2.5732421875
13.28,2.5732421875
13.29,2.5732421875
13.3,2.578125
13.31,2.578125
13.32,2.578125
13.33,2.5830078125
13.34,2.5830078125
13.35,2.5830078125
13.36,2.587890625
13.37,2.587890625
13.38,2.587890625
13.39,2.587890625
13.4,2.5927734375
13.41,2.587890625
13.42,2.5927734375
13.43,2.59765625
13.44,2.59765625
13.45,2.59765625
13.46,2.59765625
13.47,2.59765625
13.48,2.6025390625
13.49,2.6025390625
13.5,2.607421875
13.51,2.607421875
13.52,2.6123046875
13.53,2.607421875
13.54,2.6123046875
13.55,2.6123046875
13.56,2.6171875
13.57,2.6171875
13.58,2.6171875
13.59,2.6220703125
13.6,2.6220703125
13.61,2.6220703125
13.62,2.6220703125
13.63,2.6220703125
13.64,2.6220703125
13.65,2.626953125
13.66,2.6318359375
13.67,2.626953125
13.68,2.6318359375
13.69,2.6318359375
13.7,2.6318359375
13.71,2.6318359375
13.72,2.63671875
13.73,2.63671875
13.74,2.6416015625
13.75,2.63671875
13.76,2.6416015625
13.77,2.6416015625
13.78,2.646484375
13.79,2.6416015625
13.8,2.646484375
13.81,2.646484375
13.82,2.6513671875
13.83,2.6513671875
13.841,2.6513671875
13.851,2.6513671875
13.86,2.65625
13.87,2.65625
13.881,2.6611328125
13.891,2.65625
13.901,2.6611328125
13.911,2.6611328125
13.921,2.666015625
13.931,2.666015625
13.941,2.666015625
13.951,2.6708984375
13.961,2.67578125
13.971,2.6708984375
13.981,2.67578125
13.991,2.67578125
14.001,2.6806640625
14.011,2.6806640625
14.021,2.685546875
14.031,2.67578125
14.041,2.6806640625
14.051,2.6806640625
14.061,2.685546875
14.071,2.6806640625
14.081,2.685546875
14.091,2.685546875
14.101,2.6953125
14.111,2.6904296875
14.121,2.7001953125
14.131,2.6904296875
14.141,2.7001953125
14.151,2.6953125
14.161,2.7001953125
14.171,2.7001953125
14.181,2.705078125
14.191,2.7001953125
14.201,2.7099609375
14.211,2.705078125
14.221,2.7099609375
14.231,2.7099609375
14.241,2.71484375
14.251,2.7099609375
14.261,2.7197265625
14.271,2.71484375
14.281,2.724609375
14.291,2.7197265625
14.301,2.724609375
14.311,2.7197265625
14.321,2.724609375
14.331,2.724609375
14.341,2.7294921875
14.351,2.7294921875
14.361,2.734375
14.371,2.7294921875
14.381,2.734375
14.391,2.734375
14.401,2.7392578125
14.411,2.7392578125
14.421,2.744140625
14.431,2.7392578125
14.441,2.744140625
14.451,2.744140625
14.461,2.7490234375
14.471,2.744140625
14.481,2.7587890625
14.491,2.7490234375
14.501,2.7587890625
14.511,2.7490234375
14.521,2.7587890625
14.531,2.75390625
14.541,2.763671875
14.551,2.7587890625
14.561,2.763671875
14.571,2.7587890625
14.581,2.7734375
14.591,2.763671875
14.601,2.7734375
14.611,2.7685546875
14.621,2.7783203125
14.631,2.7734375
14.641,2.783203125
14.651,2.7734375
14.661,2.783203125
14.671,2.7783203125
14.681,2.7880859375
14.691,2.7783203125
14.701,2.7880859375
14.711,2.783203125
14.721,2.7978515625
14.731,2.7880859375
14.741,2.79296875
14.751,2.7880859375
14.761,2.802734375
14.771,2.79296875
14.781,2.802734375
14.791,2.7978515625
14.801,2.8125
14.812,2.7978515625
14.822,2.8125
14.832,2.802734375
14.841,2.8173828125
14.852,2.8076171875
14.862,2.8173828125
14.872,2.8076171875
14.882,2.822265625
14.892,2.8125
14.902,2.822265625
14.912,2.8173828125
14.922,2.8271484375
14.932,2.822265625
14.942,2.83203125
14.952,2.822265625
14.962,2.83203125
14.972,2.8271484375
14.982,2.83203125
14.992,2.83203125
15.002,2.8369140625
15.012,2.83203125
15.022,2.841796875
15.032,2.8369140625
15.042,2.841796875
15.052,2.8369140625
15.062,2.8466796875
15.072,2.841796875
15.082,2.841796875
15.092,2.841796875
15.102,2.8466796875
15.112,2.8466796875
15.122,2.8466796875
15.132,2.8515625
15.142,2.8515625
15.152,2.8515625
15.162,2.8564453125
15.172,2.8564453125
15.182,2.8564453125
15.192,2.8564453125
15.202,2.8564453125
15.212,2.8662109375
15.222,2.861328125
15.232,2.8662109375
15.242,2.8662109375
15.252,2.87109375
15.262,2.8662109375
15.272,2.87109375
15.282,2.87109375
15.292,2.8759765625
15.302,2.87109375
15.312,2.8857421875
15.322,2.8759765625
15.332,2.8662109375
15.342,2.841796875
15.352,2.8564453125
15.362,2.8466796875
15.372,2.8564453125
15.382,2.8515625
15.392,2.8564453125
15.402,2.8515625
15.412,2.8662109375
15.422,2.8515625
15.432,2.861328125
15.442,2.8564453125
15.452,2.8662109375
15.462,2.861328125
15.472,2.87109375
15.482,2.861328125
15.492,2.87109375
15.502,2.861328125
15.512,2.8759765625
15.522,2.8662109375
15.532,2.8759765625
15.542,2.861328125
15.552,2.880859375
15.562,2.8662109375
15.572,2.880859375
15.582,2.87109375
15.592,2.880859375
15.602,2.87109375
15.612,2.8857421875
15.622,2.87109375
15.632,2.8857421875
15.642,2.8759765625
15.652,2.8857421875
15.662,2.8759765625
15.672,2.890625
15.682,2.880859375
15.693,2.890625
15.703,2.880859375
15.713,2.890625
15.723,2.8857421875
15.733,2.8955078125
15.743,2.8857421875
15.753,2.8955078125
15.763,2.890625
15.773,2.900390625
15.783,2.890625
15.793,2.900390625
15.803,2.890625
15.813,2.9052734375
15.823,2.890625
15.833,2.9052734375
15.843,2.8955078125
15.853,2.91015625
15.863,2.900390625
15.873,2.91015625
15.883,2.900390625
15.893,2.91015625
15.903,2.900390625
15.913,2.9150390625
15.923,2.9052734375
15.933,2.9150390625
15.943,2.91015625
15.953,2.919921875
15.963,2.91015625
15.973,2.919921875
15.983,2.9150390625
15.993,2.919921875
16.003,2.9150390625
16.013,2.9248046875
16.023,2.9150390625
16.033,2.9248046875
16.043,2.919921875
16.053,2.9296875
16.063,2.9248046875
16.073,2.9296875
16.083,2.9248046875
16.093,2.9296875
16.103,2.9248046875
16.113,2.9345703125
16.123,2.9296875
16.133,2.939453125
16.143,2.9296875
16.153,2.939453125
16.163,2.9345703125
16.173,2.939453125
16.183,2.9345703125
16.194,2.9443359375
16.204,2.939453125
16.214,2.9443359375
16.224,2.939453125
16.234,2.9443359375
16.244,2.9443359375
16.254,2.9443359375
16.264,2.9443359375
16.274,2.94921875
16.284,2.9443359375
16.294,2.94921875
16.304,2.94921875
16.314,2.9541015625
16.324,2.94921875
16.334,2.9541015625
16.344,2.9541015625
16.354,2.958984375
16.364,2.9541015625
16.374,2.958984375
16.384,2.958984375
16.394,2.9638671875
16.404,2.958984375
16.414,2.9638671875
16.424,2.9638671875
16.434,2.9638671875
16.444,2.9638671875
16.454,2.96875
16.464,2.9638671875
16.474,2.96875
16.484,2.96875
16.494,2.9736328125
16.504,2.96875
16.514,2.9736328125
16.524,2.9736328125
16.534,2.9736328125
16.544,2.9736328125
16.555,2.978515625
16.564,2.978515625
16.574,2.9833984375
16.585,2.978515625
16.595,2.9833984375
16.605,2.9833984375
16.615,2.9833984375
16.625,2.9833984375
16.635,2.98828125
16.645,2.98828125
16.655,2.98828125
16.665,2.98828125
16.675,2.9931640625
16.685,2.98828125
16.695,2.9931640625
16.705,2.9931640625
16.715,2.9931640625
16.725,2.9931640625
16.735,2.9931640625
16.745,2.9931640625
16.755,2.998046875
16.765,2.9931640625
16.775,2.998046875
16.785,2.998046875
16.795,3.0029296875
16.806,2.998046875
16.816,3.0078125
16.826,3.0029296875
16.836,3.0126953125
16.846,3.0078125
16.857,3.017578125
16.867,3.0126953125
16.877,3.0224609375
16.887,3.0224609375
16.897,3.0322265625
16.908,3.02734375
16.918,3.0419921875
16.928,3.02734375
16.938,3.046875
16.948,3.037109375
16.959,3.0517578125
16.969,3.0419921875
16.979,3.0517578125
16.989,3.0517578125
16.999,3.0517578125
17.01,3.056640625
17.02,3.046875
17.03,3.0615234375
17.04,3.046875
17.05,3.056640625
17.061,3.0419921875
17.071,3.056640625
17.081,3.0419921875
17.091,3.0517578125
17.101,3.0419921875
17.112,3.0517578125
17.122,3.0419921875
17.132,3.046875
17.142,3.046875
17.152,3.046875
17.163,3.046875
17.173,3.0517578125
17.183,3.046875
17.193,3.0517578125
17.203,3.0517578125
17.213,3.0517578125
17.224,3.0517578125
17.234,3.056640625
17.244,3.056640625
17.254,3.056640625
17.264,3.056640625
17.275,3.0615234375
17.285,3.0615234375
17.295,3.06640625
17.305,3.06640625
17.315,3.0712890625
17.326,3.0712890625
17.336,3.0810546875
17.346,3.0712890625
17.356,3.0859375
17.366,3.0810546875
17.377,3.0908203125
17.387,3.0859375
17.397,3.1005859375
17.407,3.0908203125
17.417,3.10546875
17.427,3.095703125
17.438,3.10546875
17.448,3.095703125
17.458,3.1103515625
17.468,3.10546875
17.479,3.1103515625
17.489,3.115234375
17.499,3.10546875
17.509,3.1201171875
17.519,3.1103515625
17.529,3.125
17.54,3.1103515625
17.55,3.125
17.56,3.10546875
17.57,3.1201171875
17.58,3.10546875
17.591,3.115234375
17.601,3.10546875
17.611,3.115234375
17.621,3.10546875
17.632,3.115234375
17.642,3.1103515625
17.652,3.115234375
17.662,3.1103515625
17.672,3.115234375
17.682,3.115234375
17.693,3.115234375
17.703,3.115234375
17.713,3.1201171875
17.723,3.115234375
17.733,3.1201171875
17.744,3.1201171875
17.754,3.125
17.764,3.125
17.774,3.1298828125
17.784,3.125
17.795,3.134765625
17.805,3.1298828125
17.815,3.1396484375
17.825,3.134765625
17.835,3.14453125
17.846,3.1396484375
17.856,3.154296875
17.866,3.14453125
17.876,3.1640625
17.886,3.154296875
17.897,3.1689453125
17.907,3.1591796875
17.917,3.1787109375
17.927,3.1640625
17.937,3.1787109375
17.948,3.173828125
17.958,3.1787109375
17.968,3.18359375
17.978,3.1787109375
17.988,3.18359375
17.999,3.173828125
18.009,3.18359375
18.019,3.1689453125
18.029,3.18359375
18.039,3.1689453125
18.05,3.1787109375
18.06,3.1640625
18.07,3.173828125
18.08,3.1640625
18.09,3.173828125
18.101,3.1689453125
18.111,3.173828125
18.121,3.1689453125
18.131,3.173828125
18.141,3.173828125
18.151,3.1787109375
18.162,3.173828125
18.172,3.1787109375
18.182,3.1787109375
18.192,3.1787109375
18.203,3.1787109375
18.213,3.1787109375
18.223,3.1787109375
18.233,3.1787109375
18.243,3.18359375
18.253,3.1884765625
18.264,3.18359375
18.274,3.193359375
18.284,3.1884765625
18.294,3.1982421875
18.304,3.193359375
18.315,3.203125
18.325,3.203125
18.335,3.212890625
18.345,3.2080078125
18.355,3.22265625
18.366,3.2080078125
18.376,3.22265625
18.386,3.2177734375
18.396,3.232421875
18.406,3.22265625
18.417,3.2373046875
18.427,3.2275390625
18.437,3.232421875
18.447,3.2373046875
18.457,3.232421875
18.468,3.2421875
18.478,3.2275390625
18.488,3.2421875
18.498,3.22265625
18.508,3.2421875
18.519,3.2275390625
18.529,3.232421875
18.539,3.22265625
18.549,3.232421875
18.559,3.22265625
18.57,3.2275390625
18.58,3.22265625
18.59,3.2275390625
18.6,3.22265625
18.61,3.232421875
18.621,3.22265625
18.631,3.2275390625
18.641,3.2275390625
18.651,3.232421875
18.661,3.2275390625
18.672,3.2373046875
18.682,3.232421875
18.692,3.2373046875
18.702,3.2373046875
18.712,3.2373046875
18.723,3.2373046875
18.733,3.2421875
18.743,3.2373046875
18.753,3.2470703125
18.763,3.2470703125
18.774,3.251953125
18.784,3.2470703125
18.794,3.26171875
18.804,3.251953125
18.814,3.2666015625
18.824,3.26171875
18.835,3.271484375
18.845,3.2666015625
18.855,3.28125
18.865,3.271484375
18.876,3.2861328125
18.886,3.2763671875
18.896,3.2861328125
18.906,3.28125
18.916,3.291015625
18.926,3.2861328125
18.937,3.2861328125
18.947,3.2958984375
18.957,3.28125
18.967,3.2958984375
18.978,3.2763671875
18.988,3.2958984375
18.998,3.2763671875
19.008,3.2861328125
19.018,3.2763671875
19.028,3.28125
19.039,3.2763671875
19.049,3.28125
19.059,3.2763671875
19.069,3.28125
19.079,3.2763671875
19.09,3.28125
19.1,3.2763671875
19.11,3.2861328125
19.12,3.28125
19.13,3.2861328125
19.141,3.28125
19.151,3.2861328125
19.161,3.28125
19.171,3.2861328125
19.181,3.2861328125
19.192,3.2861328125
19.202,3.291015625
19.212,3.2958984375
19.222,3.291015625
19.232,3.30078125
19.243,3.2958984375
19.253,3.3056640625
19.263,3.3056640625
19.273,3.310546875
19.283,3.310546875
19.294,3.3154296875
19.304,3.3154296875
19.314,3.330078125
19.324,3.3154296875
19.334,3.3349609375
19.345,3.3203125
19.355,3.33984375
19.365,3.330078125
19.375,3.3447265625
19.385,3.3349609375
19.395,3.3447265625
19.406,3.33984375
19.416,3.3447265625
19.426,3.349609375
19.436,3.33984375
19.447,3.3544921875
19.457,3.33984375
19.467,3.349609375
19.477,3.3349609375
19.487,3.349609375
19.497,3.3349609375
19.508,3.3447265625
19.518,3.330078125
19.528,3.33984375
19.538,3.3349609375
19.548,3.33984375
19.559,3.330078125
19.569,3.33984375
19.579,3.3349609375
19.589,3.3349609375
19.6,3.3349609375
19.61,3.33984375
19.62,3.33984375
19.63,3.33984375
19.64,3.33984375
19.65,3.3447265625
19.661,3.33984375
19.671,3.3447265625
19.681,3.3447265625
19.691,3.349609375
19.702,3.349609375
19.712,3.3544921875
19.722,3.3544921875
19.732,3.359375
19.742,3.359375
19.752,3.369140625
19.763,3.3642578125
19.773,3.3740234375
19.783,3.3740234375
19.793,3.3837890625
19.803,3.3740234375
19.814,3.388671875
19.824,3.37890625
19.834,3.3984375
19.844,3.3837890625
19.854,3.4033203125
19.865,3.388671875
19.875,3.4033203125
19.885,3.4033203125
19.895,3.4033203125
19.905,3.408203125
19.916,3.4033203125
19.926,3.4130859375
19.936,3.3984375
19.946,3.4130859375
19.956,3.3935546875
19.967,3.408203125
19.977,3.388671875
19.987,3.408203125
19.997,3.388671875
20.007,3.3984375
20.018,3.388671875
20.028,3.3984375
20.038,3.388671875
20.048,3.3935546875
20.058,3.3935546875
20.068,3.3984375
20.079,3.3935546875
20.089,3.3984375
20.099,3.3935546875
20.109,3.3984375
20.119,3.3984375
20.13,3.3984375
20.14,3.4033203125
20.15,3.3984375
20.16,3.4033203125
20.17,3.4033203125
20.181,3.4033203125
20.191,3.408203125
20.201,3.408203125
20.211,3.4130859375
20.221,3.408203125
20.231,3.41796875
20.242,3.4130859375
20.252,3.4228515625
20.262,3.41796875
20.272,3.427734375
20.282,3.427734375
20.292,3.4375
20.303,3.4326171875
20.313,3.447265625
20.323,3.4326171875
20.333,3.4521484375
20.343,3.4375
20.354,3.45703125
20.364,3.4423828125
20.374,3.4619140625
20.384,3.4521484375
20.394,3.4619140625
20.405,3.45703125
20.415,3.4619140625
20.425,3.4619140625
20.435,3.4521484375
20.445,3.466796875
20.456,3.4521484375
20.466,3.4619140625
20.476,3.447265625
20.486,3.466796875
20.496,3.4521484375
20.507,3.4619140625
20.517,3.4521484375
20.527,3.45703125
20.537,3.4521484375
20.547,3.45703125
20.557,3.4521484375
20.568,3.45703125
20.578,3.447265625
20.588,3.45703125
20.598,3.4521484375
20.608,3.45703125
20.619,3.4521484375
20.629,3.45703125
20.639,3.45703125
20.649,3.45703125
20.659,3.45703125
20.67,3.4619140625
20.68,3.4619140625
20.69,3.4619140625
20.7,3.4619140625
20.71,3.466796875
20.721,3.466796875
20.731,3.4765625
20.741,3.4716796875
20.751,3.4765625
20.761,3.4765625
20.771,3.4912109375
20.782,3.486328125
20.792,3.5009765625
20.802,3.4912109375
20.812,3.5107421875
20.822,3.49609375
20.833,3.515625
20.843,3.5009765625
20.853,3.5205078125
20.863,3.5107421875
20.873,3.5205078125
20.884,3.515625
20.894,3.525390625
20.904,3.525390625
20.914,3.515625
20.924,3.525390625
20.935,3.5107421875
20.945,3.525390625
20.955,3.5107421875
20.965,3.525390625
20.975,3.515625
20.986,3.525390625
20.996,3.5107421875
21.006,3.5205078125
21.016,3.5107421875
21.026,3.5205078125
21.037,3.5107421875
21.047,3.5205078125
21.057,3.5107421875
21.067,3.515625
21.077,3.515625
21.088,3.5205078125
21.098,3.515625
21.108,3.5205078125
21.118,3.5205078125
21.128,3.5205078125
21.138,3.5205078125
21.149,3.525390625
21.159,3.5205078125
21.169,3.525390625
21.179,3.525390625
21.189,3.5302734375
21.2,3.525390625
21.21,3.53515625
21.22,3.5302734375
21.23,3.5400390625
21.24,3.53515625
21.251,3.544921875
21.261,3.5400390625
21.271,3.5498046875
21.281,3.5498046875
21.291,3.5595703125
21.302,3.5498046875
21.312,3.564453125
21.322,3.5595703125
21.332,3.57421875
21.342,3.564453125
21.352,3.5791015625
21.363,3.5693359375
21.373,3.583984375
21.383,3.57421875
21.393,3.583984375
21.403,3.5791015625
21.414,3.583984375
21.424,3.5888671875
21.434,3.5791015625
21.444,3.59375
21.454,3.57421875
21.464,3.5888671875
21.475,3.5693359375
21.485,3.583984375
21.495,3.5693359375
21.505,3.5791015625
21.515,3.5693359375
21.526,3.5791015625
21.536,3.5693359375
21.546,3.5791015625
21.556,3.5693359375
21.566,3.57421875
21.577,3.5693359375
21.587,3.57421875
21.597,3.57421875
21.607,3.5791015625
21.617,3.57421875
21.628,3.5791015625
21.638,3.57421875
21.648,3.5791015625
21.658,3.5791015625
21.668,3.583984375
21.678,3.5791015625
21.689,3.583984375
21.699,3.583984375
21.709,3.5888671875
21.719,3.583984375
21.73,3.5888671875
21.74,3.5888671875
21.75,3.5986328125
21.76,3.59375
21.77,3.603515625
21.78,3.603515625
21.791,3.6181640625
21.801,3.6083984375
21.811,3.623046875
21.821,3.6083984375
21.831,3.6328125
21.842,3.6181640625
21.852,3.6328125
21.862,3.623046875
21.872,3.6376953125
21.882,3.6328125
21.893,3.6376953125
21.903,3.6376953125
21.913,3.6376953125
21.923,3.6474609375
21.933,3.6328125
21.944,3.642578125
21.954,3.6279296875
21.964,3.642578125
21.974,3.623046875
21.984,3.6376953125
21.995,3.623046875
22.005,3.6328125
22.015,3.623046875
22.025,3.6328125
22.035,3.623046875
22.045,3.6328125
22.056,3.623046875
22.066,3.6279296875
22.076,3.623046875
22.086,3.6279296875
22.096,3.623046875
22.107,3.6279296875
22.117,3.623046875
22.127,3.6328125
22.137,3.6279296875
22.147,3.6328125
22.158,3.6279296875
22.168,3.6328125
22.178,3.6328125
22.188,3.6376953125
22.198,3.6328125
22.209,3.642578125
22.219,3.6376953125
22.229,3.642578125
22.239,3.642578125
22.249,3.6572265625
22.259,3.6474609375
22.27,3.6572265625
22.28,3.65234375
22.29,3.6669921875
22.3,3.662109375
22.31,3.6767578125
22.321,3.662109375
22.331,3.6865234375
22.341,3.6669921875
22.351,3.6865234375
22.361,3.671875
22.371,3.69140625
22.382,3.681640625
22.392,3.6865234375
22.402,3.6865234375
22.412,3.6865234375
22.422,3.69140625
22.433,3.6865234375
22.443,3.6962890625
22.453,3.681640625
22.463,3.6962890625
22.473,3.6767578125
22.484,3.69140625
22.494,3.6767578125
22.504,3.6865234375
22.514,3.671875
22.524,3.681640625
22.535,3.6767578125
22.545,3.681640625
22.555,3.671875
22.565,3.681640625
22.575,3.671875
22.585,3.681640625
22.596,3.6767578125
22.606,3.681640625
22.616,3.6767578125
22.626,3.681640625
22.636,3.6767578125
22.647,3.681640625
22.657,3.681640625
22.667,3.681640625
22.677,3.681640625
22.687,3.6865234375
22.698,3.6865234375
22.708,3.69140625
22.718,3.6865234375
22.728,3.69140625
22.738,3.6962890625
22.749,3.701171875
22.759,3.701171875
22.769,3.7060546875
22.779,3.701171875
22.789,3.7158203125
22.8,3.7109375
22.81,3.7255859375
22.82,3.7109375
22.83,3.7353515625
22.84,3.7158203125
22.851,3.7353515625
22.861,3.720703125
22.871,3.740234375
22.881,3.73046875
22.891,3.740234375
22.902,3.740234375
22.912,3.740234375
22.922,3.7451171875
22.932,3.7353515625
22.942,3.7451171875
22.952,3.73046875
22.963,3.7451171875
22.973,3.7255859375
22.983,3.740234375
22.993,3.7255859375
23.004,3.7353515625
23.014,3.7255859375
23.024,3.7353515625
23.034,3.720703125
23.044,3.7353515625
23.054,3.720703125
23.065,3.73046875
23.075,3.7255859375
23.085,3.73046875
23.095,3.7255859375
23.105,3.73046875
23.116,3.73046875
23.126,3.73046875
23.136,3.7255859375
23.146,3.73046875
23.156,3.7255859375
23.166,3.73046875
23.177,3.73046875
23.187,3.7353515625
23.197,3.73046875
23.207,3.740234375
23.217,3.73046875
23.228,3.7451171875
23.238,3.740234375
23.248,3.7451171875
23.258,3.7451171875
23.268,3.7548828125
23.279,3.7451171875
23.289,3.759765625
23.299,3.7548828125
23.309,3.76953125
23.319,3.759765625
23.33,3.779296875
23.34,3.7646484375
23.35,3.7841796875
23.36,3.76953125
23.37,3.7890625
23.38,3.779296875
23.391,3.7890625
23.401,3.7841796875
23.411,3.7890625
23.421,3.7939453125
23.431,3.7841796875
23.442,3.7939453125
23.452,3.779296875
23.462,3.7939453125
23.472,3.779296875
23.482,3.7890625
23.493,3.7744140625
23.503,3.7841796875
23.513,3.7744140625
23.523,3.7841796875
23.533,3.76953125
23.543,3.7841796875
23.554,3.76953125
23.564,3.779296875
23.574,3.76953125
23.584,3.779296875
23.595,3.7744140625
23.605,3.779296875
23.615,3.7744140625
23.625,3.779296875
23.635,3.779296875
23.645,3.779296875
23.656,3.779296875
23.666,3.7841796875
23.676,3.7841796875
23.686,3.7841796875
23.696,3.7841796875
23.707,3.7890625
23.717,3.7841796875
23.727,3.7890625
23.737,3.7890625
23.747,3.798828125
23.758,3.7939453125
23.768,3.80859375
23.778,3.8037109375
23.788,3.8134765625
23.798,3.80859375
23.809,3.8232421875
23.819,3.80859375
23.829,3.8330078125
23.839,3.818359375
23.849,3.837890625
23.86,3.8232421875
23.87,3.8427734375
23.88,3.8330078125
23.89,3.837890625
23.9,3.837890625
23.911,3.837890625
23.921,3.84765625
23.931,3.837890625
23.941,3.84765625
23.951,3.828125
23.961,3.8427734375
23.972,3.8232421875
23.982,3.837890625
23.992,3.818359375
24.002,3.8330078125
24.012,3.8232421875
24.023,3.828125
24.033,3.8232421875
24.043,3.828125
24.053,3.818359375
24.063,3.818359375
24.074,3.8134765625
24.084,3.8134765625
24.094,3.80859375
24.104,3.818359375
24.114,3.8134765625
24.125,3.818359375
24.135,3.8134765625
24.145,3.818359375
24.155,3.818359375
24.165,3.818359375
24.176,3.818359375
24.186,3.818359375
24.196,3.818359375
24.206,3.828125
24.216,3.8232421875
24.226,3.828125
24.237,3.828125
24.247,3.8427734375
24.257,3.8330078125
24.267,3.8427734375
24.277,3.837890625
24.288,3.8525390625
24.298,3.84765625
24.308,3.857421875
24.318,3.84765625
24.328,3.8671875
24.339,3.857421875
24.349,3.876953125
24.359,3.857421875
24.369,3.876953125
24.379,3.8671875
24.39,3.876953125
24.4,3.876953125
24.41,3.8720703125
24.42,3.8818359375
24.43,3.8671875
24.441,3.8818359375
24.451,3.8671875
24.461,3.8818359375
24.471,3.8623046875
24.481,3.876953125
24.492,3.857421875
24.502,3.876953125
24.512,3.857421875
24.522,3.8720703125
24.532,3.857421875
24.542,3.8671875
24.553,3.8623046875
24.563,3.8671875
24.573,3.857421875
24.583,3.8623046875
24.593,3.8623046875
24.604,3.8671875
24.614,3.8623046875
24.624,3.8671875
24.634,3.8671875
24.644,3.8623046875
24.655,3.8623046875
24.665,3.8671875
24.675,3.8671875
24.685,3.8720703125
24.695,3.8671875
24.706,3.876953125
24.716,3.8720703125
24.726,3.876953125
24.736,3.876953125
24.746,3.88671875
24.757,3.876953125
24.767,3.8916015625
24.777,3.88671875
24.787,3.9013671875
24.797,3.896484375
24.808,3.90625
24.818,3.896484375
24.828,3.916015625
24.838,3.90625
24.848,3.92578125
24.859,3.9111328125
24.869,3.92578125
24.879,3.916015625
24.889,3.9208984375
24.899,3.92578125
24.91,3.9208984375
24.92,3.92578125
24.93,3.916015625
24.94,3.9306640625
24.95,3.90625
24.961,3.92578125
24.971,3.90625
24.981,3.9208984375
24.991,3.90625
25.001,3.916015625
25.012,3.90625
25.022,3.916015625
25.032,3.90625
25.042,3.9111328125
25.052,3.90625
25.062,3.9111328125
25.073,3.90625
25.083,3.9111328125
25.093,3.90625
25.103,3.9111328125
25.113,3.9111328125
25.124,3.9111328125
25.134,3.9111328125
25.144,3.9111328125
25.154,3.90625
25.164,3.916015625
25.175,3.9111328125
25.185,3.916015625
25.195,3.9111328125
25.205,3.9208984375
25.215,3.916015625
25.226,3.92578125
25.236,3.9208984375
25.246,3.9306640625
25.256,3.92578125
25.266,3.935546875
25.277,3.935546875
25.287,3.9453125
25.297,3.935546875
25.307,3.955078125
25.317,3.9404296875
25.328,3.9599609375
25.338,3.9453125
25.348,3.9697265625
25.358,3.9501953125
25.368,3.96484375
25.379,3.9599609375
25.389,3.96484375
25.399,3.96484375
25.409,3.9599609375
25.419,3.974609375
25.43,3.955078125
25.44,3.974609375
25.45,3.9501953125
25.46,3.96484375
25.47,3.9501953125
25.48,3.9599609375
25.491,3.9453125
25.501,3.9599609375
25.511,3.9453125
25.521,3.955078125
25.532,3.9501953125
25.542,3.955078125
25.552,3.9501953125
25.562,3.955078125
25.572,3.9501953125
25.582,3.955078125
25.593,3.9501953125
25.603,3.9501953125
25.613,3.955078125
25.623,3.955078125
25.633,3.955078125
25.644,3.955078125
25.654,3.9599609375
25.664,3.9599609375
25.674,3.955078125
25.684,3.96484375
25.695,3.9599609375
25.705,3.96484375
25.715,3.9697265625
25.725,3.974609375
25.735,3.9697265625
25.746,3.9794921875
25.756,3.974609375
25.766,3.9892578125
25.776,3.9794921875
25.786,3.9990234375
25.797,3.984375
25.807,4.0087890625
25.817,3.9892578125
25.827,4.0087890625
25.837,3.994140625
25.848,4.013671875
25.858,4.00390625
25.868,4.013671875
25.878,4.013671875
25.888,4.0087890625
25.899,4.0185546875
25.909,4.00390625
25.919,4.0185546875
25.929,3.9990234375
25.939,4.013671875
25.95,3.9990234375
25.96,4.0087890625
25.97,3.994140625
25.98,4.00390625
25.99,3.9892578125
26.001,3.9990234375
26.011,3.9892578125
26.021,3.9990234375
26.031,3.9892578125
26.041,3.994140625
26.051,3.9892578125
26.062,3.994140625
26.072,3.9892578125
26.082,3.994140625
26.092,3.994140625
26.102,3.9990234375
26.113,3.994140625
26.123,3.9990234375
26.133,3.9990234375
26.143,3.9990234375
26.153,3.9990234375
26.164,4.00390625
26.174,3.9990234375
26.184,4.00390625
26.194,4.00390625
26.204,4.013671875
26.215,4.0087890625
26.225,4.0185546875
26.235,4.013671875
26.245,4.0234375
26.255,4.0185546875
26.266,4.033203125
26.276,4.0283203125
26.286,4.04296875
26.296,4.0283203125
26.306,4.0478515625
26.317,4.033203125
26.327,4.052734375
